 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
  602  2.156E+11  6.426E+03  2.244E-03  3.455E+31  3.831E+04  5.541E+02  2.132E-08  3.898E-02  6.359E-52  r 16.9
  603  2.150E+11  6.426E+03  2.245E-03  3.455E+31  3.831E+04  5.545E+02  2.190E-08  3.909E-02  6.541E-52  r 16.8
  604  2.145E+11  6.427E+03  2.245E-03  3.455E+31  3.831E+04  5.549E+02  2.250E-08  3.920E-02  6.729E-52  r 16.8
  605  2.140E+11  6.427E+03  2.245E-03  3.455E+31  3.831E+04  5.553E+02  2.312E-08  3.931E-02  6.924E-52  r 16.7
  606  2.134E+11  6.428E+03  2.246E-03  3.455E+31  3.832E+04  5.557E+02  2.376E-08  3.943E-02  7.126E-52  r 16.7
  607  2.129E+11  6.428E+03  2.246E-03  3.455E+31  3.832E+04  5.562E+02  2.442E-08  3.955E-02  7.334E-52  r 16.6
  608  2.123E+11  6.429E+03  2.246E-03  3.455E+31  3.832E+04  5.566E+02  2.510E-08  3.967E-02  7.551E-52  r 16.5
  609  2.118E+11  6.429E+03  2.247E-03  3.455E+31  3.832E+04  5.571E+02  2.580E-08  3.980E-02  7.774E-52  r 16.5
  610  2.112E+11  6.430E+03  2.247E-03  3.455E+31  3.832E+04  5.576E+02  2.652E-08  3.993E-02  8.006E-52  r 16.4
  611  2.107E+11  6.431E+03  2.247E-03  3.455E+31  3.833E+04  5.581E+02  2.726E-08  4.006E-02  8.246E-52  r 16.3
  612  2.102E+11  6.431E+03  2.248E-03  3.455E+31  3.833E+04  5.586E+02  2.804E-08  4.019E-02  8.495E-52  r 16.3
  613  2.096E+11  6.432E+03  2.248E-03  3.455E+31  3.833E+04  5.592E+02  2.883E-08  4.033E-02  8.753E-52  r 16.2
  614  2.091E+11  6.432E+03  2.248E-03  3.455E+31  3.833E+04  5.597E+02  2.965E-08  4.047E-02  9.021E-52  r 16.1
  615  2.085E+11  6.433E+03  2.249E-03  3.455E+31  3.834E+04  5.603E+02  3.050E-08  4.062E-02  9.298E-52  r 16.1
  616  2.080E+11  6.434E+03  2.249E-03  3.455E+31  3.834E+04  5.609E+02  3.137E-08  4.077E-02  9.586E-52  r 16.0
  617  2.075E+11  6.435E+03  2.249E-03  3.455E+31  3.834E+04  5.615E+02  3.228E-08  4.092E-02  9.884E-52  r 15.9
  618  2.069E+11  6.435E+03  2.250E-03  3.455E+31  3.834E+04  5.621E+02  3.321E-08  4.108E-02  1.019E-51  r 15.9
  619  2.064E+11  6.436E+03  2.250E-03  3.455E+31  3.835E+04  5.628E+02  3.418E-08  4.124E-02  1.052E-51  r 15.8
  620  2.058E+11  6.437E+03  2.251E-03  3.455E+31  3.835E+04  5.635E+02  3.517E-08  4.141E-02  1.085E-51  r 15.7
  621  2.053E+11  6.438E+03  2.251E-03  3.455E+31  3.835E+04  5.642E+02  3.620E-08  4.158E-02  1.120E-51  r 15.6
  622  2.048E+11  6.438E+03  2.252E-03  3.455E+31  3.835E+04  5.649E+02  3.727E-08  4.176E-02  1.156E-51  r 15.5
  623  2.042E+11  6.439E+03  2.252E-03  3.455E+31  3.836E+04  5.657E+02  3.837E-08  4.194E-02  1.193E-51  r 15.5
  624  2.037E+11  6.440E+03  2.253E-03  3.455E+31  3.836E+04  5.665E+02  3.950E-08  4.212E-02  1.232E-51  r 15.4
  625  2.031E+11  6.441E+03  2.253E-03  3.455E+31  3.837E+04  5.673E+02  4.067E-08  4.231E-02  1.273E-51  r 15.3
  626  2.026E+11  6.442E+03  2.254E-03  3.455E+31  3.837E+04  5.681E+02  4.189E-08  4.251E-02  1.315E-51  r 15.2
  627  2.021E+11  6.443E+03  2.254E-03  3.455E+31  3.837E+04  5.690E+02  4.314E-08  4.271E-02  1.358E-51  r 15.1
  628  2.015E+11  6.444E+03  2.255E-03  3.455E+31  3.838E+04  5.699E+02  4.443E-08  4.291E-02  1.404E-51  r 15.0
  629  2.010E+11  6.445E+03  2.255E-03  3.455E+31  3.838E+04  5.708E+02  4.577E-08  4.312E-02  1.451E-51  r 14.9
  630  2.004E+11  6.446E+03  2.256E-03  3.455E+31  3.839E+04  5.718E+02  4.716E-08  4.334E-02  1.501E-51  r 14.9
  631  1.999E+11  6.447E+03  2.256E-03  3.455E+31  3.839E+04  5.728E+02  4.859E-08  4.356E-02  1.552E-51  r 14.8
  632  1.994E+11  6.448E+03  2.257E-03  3.455E+31  3.839E+04  5.738E+02  5.007E-08  4.379E-02  1.606E-51  r 14.7
  633  1.988E+11  6.450E+03  2.257E-03  3.455E+31  3.840E+04  5.749E+02  5.160E-08  4.403E-02  1.662E-51  r 14.6
  634  1.983E+11  6.451E+03  2.258E-03  3.455E+31  3.840E+04  5.760E+02  5.318E-08  4.427E-02  1.721E-51  r 14.5
  635  1.977E+11  6.452E+03  2.259E-03  3.455E+31  3.841E+04  5.771E+02  5.481E-08  4.451E-02  1.782E-51  r 14.4
  636  1.972E+11  6.454E+03  2.259E-03  3.455E+31  3.842E+04  5.783E+02  5.650E-08  4.477E-02  1.845E-51  r 14.3
  637  1.967E+11  6.455E+03  2.260E-03  3.455E+31  3.842E+04  5.795E+02  5.825E-08  4.503E-02  1.912E-51  r 14.2
  638  1.961E+11  6.456E+03  2.261E-03  3.455E+31  3.843E+04  5.808E+02  6.006E-08  4.529E-02  1.981E-51  r 14.1
  639  1.956E+11  6.458E+03  2.261E-03  3.455E+31  3.843E+04  5.821E+02  6.193E-08  4.557E-02  2.054E-51  r 14.0
  640  1.950E+11  6.459E+03  2.262E-03  3.455E+31  3.844E+04  5.835E+02  6.386E-08  4.585E-02  2.130E-51  r 13.8
  641  1.945E+11  6.461E+03  2.263E-03  3.455E+31  3.845E+04  5.849E+02  6.586E-08  4.614E-02  2.209E-51  r 13.7
  642  1.940E+11  6.463E+03  2.263E-03  3.455E+31  3.845E+04  5.864E+02  6.793E-08  4.643E-02  2.293E-51  r 13.6
  643  1.934E+11  6.464E+03  2.264E-03  3.455E+31  3.846E+04  5.880E+02  7.007E-08  4.674E-02  2.380E-51  r 13.5
  644  1.929E+11  6.466E+03  2.265E-03  3.455E+31  3.847E+04  5.896E+02  7.228E-08  4.705E-02  2.471E-51  r 13.4
  645  1.923E+11  6.468E+03  2.266E-03  3.455E+31  3.848E+04  5.912E+02  7.457E-08  4.737E-02  2.567E-51  r 13.3
  646  1.918E+11  6.470E+03  2.267E-03  3.455E+31  3.849E+04  5.929E+02  7.693E-08  4.770E-02  2.667E-51  r 13.2
  647  1.913E+11  6.472E+03  2.267E-03  3.455E+31  3.849E+04  5.947E+02  7.938E-08  4.803E-02  2.773E-51  r 13.0
  648  1.907E+11  6.474E+03  2.268E-03  3.455E+31  3.850E+04  5.965E+02  8.191E-08  4.838E-02  2.884E-51  r 12.9
  649  1.902E+11  6.476E+03  2.269E-03  3.455E+31  3.851E+04  5.985E+02  8.453E-08  4.873E-02  3.001E-51  r 12.8
  650  1.896E+11  6.479E+03  2.270E-03  3.455E+31  3.852E+04  6.004E+02  8.723E-08  4.909E-02  3.123E-51  r 12.7
  651  1.891E+11  6.481E+03  2.271E-03  3.455E+31  3.853E+04  6.025E+02  9.003E-08  4.947E-02  3.252E-51  r 12.6
  652  1.886E+11  6.483E+03  2.272E-03  3.455E+31  3.855E+04  6.047E+02  9.293E-08  4.985E-02  3.388E-51  r 12.4
  653  1.880E+11  6.486E+03  2.273E-03  3.455E+31  3.856E+04  6.069E+02  9.592E-08  5.024E-02  3.532E-51  r 12.3
  654  1.875E+11  6.489E+03  2.274E-03  3.455E+31  3.857E+04  6.092E+02  9.901E-08  5.064E-02  3.683E-51  r 12.2
  655  1.869E+11  6.491E+03  2.275E-03  3.455E+31  3.858E+04  6.116E+02  1.022E-07  5.105E-02  3.842E-51  r 12.1
  656  1.864E+11  6.494E+03  2.276E-03  3.455E+31  3.859E+04  6.141E+02  1.055E-07  5.146E-02  4.011E-51  r 11.9
  657  1.859E+11  6.497E+03  2.277E-03  3.455E+31  3.861E+04  6.167E+02  1.089E-07  5.189E-02  4.189E-51  r 11.8
  658  1.853E+11  6.500E+03  2.278E-03  3.455E+31  3.862E+04  6.193E+02  1.125E-07  5.233E-02  4.378E-51  r 11.7
  659  1.848E+11  6.504E+03  2.279E-03  3.455E+31  3.864E+04  6.221E+02  1.161E-07  5.278E-02  4.578E-51  r 11.5
  660  1.842E+11  6.507E+03  2.281E-03  3.455E+31  3.865E+04  6.250E+02  1.199E-07  5.324E-02  4.790E-51  r 11.4
  661  1.837E+11  6.511E+03  2.282E-03  3.455E+31  3.867E+04  6.280E+02  1.238E-07  5.371E-02  5.015E-51  r 11.3
  662  1.832E+11  6.514E+03  2.283E-03  3.455E+31  3.869E+04  6.311E+02  1.278E-07  5.419E-02  5.255E-51  r 11.1
  663  1.826E+11  6.518E+03  2.284E-03  3.455E+31  3.871E+04  6.344E+02  1.320E-07  5.469E-02  5.509E-51  r 11.0
  664  1.821E+11  6.522E+03  2.286E-03  3.455E+31  3.872E+04  6.378E+02  1.363E-07  5.519E-02  5.780E-51  r 10.9
  665  1.815E+11  6.526E+03  2.287E-03  3.455E+31  3.874E+04  6.413E+02  1.407E-07  5.570E-02  6.068E-51  r 10.7
  666  1.810E+11  6.530E+03  2.288E-03  3.455E+31  3.876E+04  6.449E+02  1.453E-07  5.622E-02  6.376E-51  r 10.6
  667  1.805E+11  6.535E+03  2.290E-03  3.455E+31  3.879E+04  6.487E+02  1.501E-07  5.676E-02  6.705E-51  r 10.5
  668  1.799E+11  6.540E+03  2.291E-03  3.455E+31  3.881E+04  6.526E+02  1.549E-07  5.730E-02  7.057E-51  r 10.3
  669  1.794E+11  6.545E+03  2.293E-03  3.455E+31  3.883E+04  6.567E+02  1.600E-07  5.786E-02  7.433E-51  r 10.2
  670  1.788E+11  6.550E+03  2.294E-03  3.455E+31  3.886E+04  6.609E+02  1.652E-07  5.842E-02  7.837E-51  r 10.0
  671  1.783E+11  6.555E+03  2.296E-03  3.455E+31  3.888E+04  6.653E+02  1.706E-07  5.900E-02  8.270E-51  r  9.9
  672  1.778E+11  6.561E+03  2.297E-03  3.455E+31  3.891E+04  6.699E+02  1.761E-07  5.958E-02  8.736E-51  r  9.8
  673  1.772E+11  6.566E+03  2.299E-03  3.455E+31  3.894E+04  6.746E+02  1.818E-07  6.018E-02  9.237E-51  r  9.6
  674  1.767E+11  6.572E+03  2.301E-03  3.455E+31  3.897E+04  6.795E+02  1.877E-07  6.078E-02  9.778E-51  r  9.5
  675  1.761E+11  6.579E+03  2.302E-03  3.455E+31  3.900E+04  6.846E+02  1.938E-07  6.140E-02  1.036E-50  r  9.4
  676  1.756E+11  6.585E+03  2.304E-03  3.455E+31  3.903E+04  6.900E+02  2.001E-07  6.202E-02  1.099E-50  r  9.2
  677  1.751E+11  6.592E+03  2.306E-03  3.455E+31  3.907E+04  6.955E+02  2.065E-07  6.266E-02  1.167E-50  r  9.1
  678  1.745E+11  6.599E+03  2.308E-03  3.455E+31  3.910E+04  7.012E+02  2.132E-07  6.330E-02  1.242E-50  r  9.0
  679  1.740E+11  6.607E+03  2.310E-03  3.455E+31  3.914E+04  7.072E+02  2.200E-07  6.395E-02  1.322E-50  r  8.8
  680  1.734E+11  6.614E+03  2.312E-03  3.455E+31  3.918E+04  7.134E+02  2.271E-07  6.461E-02  1.409E-50  r  8.7
  681  1.729E+11  6.623E+03  2.314E-03  3.455E+31  3.922E+04  7.198E+02  2.343E-07  6.527E-02  1.505E-50  r  8.6
  682  1.723E+11  6.631E+03  2.316E-03  3.455E+31  3.926E+04  7.265E+02  2.418E-07  6.595E-02  1.609E-50  r  8.4
  683  1.718E+11  6.640E+03  2.318E-03  3.455E+31  3.931E+04  7.334E+02  2.495E-07  6.662E-02  1.723E-50  r  8.3
  684  1.713E+11  6.649E+03  2.320E-03  3.455E+31  3.936E+04  7.406E+02  2.574E-07  6.731E-02  1.847E-50  r  8.2
  685  1.707E+11  6.659E+03  2.322E-03  3.455E+31  3.940E+04  7.481E+02  2.655E-07  6.800E-02  1.984E-50  r  8.1
  686  1.702E+11  6.668E+03  2.325E-03  3.455E+31  3.946E+04  7.558E+02  2.738E-07  6.869E-02  2.134E-50  r  7.9
  687  1.696E+11  6.679E+03  2.327E-03  3.455E+31  3.951E+04  7.638E+02  2.824E-07  6.939E-02  2.300E-50  r  7.8
  688  1.691E+11  6.690E+03  2.329E-03  3.455E+31  3.956E+04  7.722E+02  2.912E-07  7.010E-02  2.482E-50  r  7.7
  689  1.686E+11  6.701E+03  2.332E-03  3.455E+31  3.962E+04  7.809E+02  3.002E-07  7.080E-02  2.684E-50  r  7.6
  690  1.680E+11  6.713E+03  2.334E-03  3.455E+31  3.968E+04  7.899E+02  3.095E-07  7.151E-02  2.907E-50  r  7.5
  691  1.675E+11  6.725E+03  2.337E-03  3.455E+31  3.975E+04  7.992E+02  3.190E-07  7.221E-02  3.155E-50  r  7.4
  692  1.669E+11  6.738E+03  2.340E-03  3.455E+31  3.981E+04  8.089E+02  3.288E-07  7.292E-02  3.431E-50  r  7.3
  693  1.664E+11  6.751E+03  2.342E-03  3.455E+31  3.988E+04  8.189E+02  3.388E-07  7.362E-02  3.739E-50  r  7.1
  694  1.659E+11  6.764E+03  2.345E-03  3.455E+31  3.995E+04  8.293E+02  3.490E-07  7.433E-02  4.082E-50  r  7.0
  695  1.653E+11  6.779E+03  2.348E-03  3.455E+31  4.003E+04  8.401E+02  3.595E-07  7.503E-02  4.465E-50  r  6.9
  696  1.648E+11  6.794E+03  2.351E-03  3.455E+31  4.011E+04  8.513E+02  3.703E-07  7.573E-02  4.896E-50  r  6.8
  697  1.642E+11  6.809E+03  2.354E-03  3.455E+31  4.019E+04  8.629E+02  3.813E-07  7.642E-02  5.379E-50  r  6.7
  698  1.637E+11  6.825E+03  2.357E-03  3.455E+31  4.027E+04  8.749E+02  3.926E-07  7.710E-02  5.923E-50  r  6.6
  699  1.632E+11  6.842E+03  2.360E-03  3.455E+31  4.036E+04  8.874E+02  4.042E-07  7.778E-02  6.537E-50  r  6.5
  700  1.626E+11  6.859E+03  2.363E-03  3.455E+31  4.045E+04  9.003E+02  4.160E-07  7.846E-02  7.231E-50  r  6.4
  701  1.621E+11  6.877E+03  2.366E-03  3.455E+31  4.054E+04  9.136E+02  4.281E-07  7.912E-02  8.017E-50  r  6.4
  702  1.615E+11  6.896E+03  2.370E-03  3.455E+31  4.064E+04  9.275E+02  4.404E-07  7.977E-02  8.909E-50  r  6.3
  703  1.610E+11  6.915E+03  2.373E-03  3.455E+31  4.074E+04  9.419E+02  4.531E-07  8.042E-02  9.925E-50  r  6.2
  704  1.605E+11  6.935E+03  2.377E-03  3.455E+31  4.084E+04  9.567E+02  4.660E-07  8.105E-02  1.108E-49  r  6.1
  705  1.599E+11  6.956E+03  2.380E-03  3.455E+31  4.095E+04  9.721E+02  4.792E-07  8.167E-02  1.241E-49  r  6.0
  706  1.594E+11  6.977E+03  2.384E-03  3.455E+31  4.106E+04  9.880E+02  4.926E-07  8.228E-02  1.392E-49  r  5.9
  707  1.588E+11  7.000E+03  2.387E-03  3.455E+31  4.118E+04  1.005E+03  5.064E-07  8.287E-02  1.566E-49  r  5.9
  708  1.583E+11  7.023E+03  2.391E-03  3.455E+31  4.130E+04  1.022E+03  5.205E-07  8.345E-02  1.766E-49  r  5.8
  709  1.578E+11  7.047E+03  2.395E-03  3.455E+31  4.142E+04  1.039E+03  5.348E-07  8.401E-02  1.996E-49  r  5.7
  710  1.572E+11  7.071E+03  2.399E-03  3.455E+31  4.155E+04  1.057E+03  5.495E-07  8.456E-02  2.262E-49  r  5.7
  711  1.567E+11  7.097E+03  2.403E-03  3.455E+31  4.168E+04  1.076E+03  5.645E-07  8.509E-02  2.570E-49  r  5.6
  712  1.561E+11  7.123E+03  2.407E-03  3.455E+31  4.182E+04  1.096E+03  5.798E-07  8.561E-02  2.927E-49  r  5.5
  713  1.556E+11  7.150E+03  2.411E-03  3.455E+31  4.196E+04  1.116E+03  5.954E-07  8.611E-02  3.342E-49  r  5.5
  714  1.551E+11  7.179E+03  2.416E-03  3.455E+31  4.210E+04  1.137E+03  6.113E-07  8.659E-02  3.825E-49  r  5.4
  715  1.545E+11  7.208E+03  2.420E-03  3.455E+31  4.225E+04  1.159E+03  6.275E-07  8.705E-02  4.388E-49  r  5.4
  716  1.540E+11  7.238E+03  2.424E-03  3.455E+31  4.240E+04  1.181E+03  6.441E-07  8.749E-02  5.047E-49  r  5.3
  717  1.534E+11  7.269E+03  2.429E-03  3.455E+31  4.256E+04  1.204E+03  6.611E-07  8.792E-02  5.819E-49  r  5.3
  718  1.529E+11  7.300E+03  2.433E-03  3.455E+31  4.272E+04  1.228E+03  6.783E-07  8.832E-02  6.725E-49  r  5.2
  719  1.524E+11  7.333E+03  2.438E-03  3.455E+31  4.288E+04  1.253E+03  6.960E-07  8.871E-02  7.791E-49  r  5.2
  720  1.518E+11  7.367E+03  2.443E-03  3.455E+31  4.305E+04  1.278E+03  7.140E-07  8.907E-02  9.046E-49  r  5.1
  721  1.513E+11  7.402E+03  2.448E-03  3.455E+31  4.323E+04  1.304E+03  7.323E-07  8.942E-02  1.053E-48  r  5.1
  722  1.507E+11  7.438E+03  2.453E-03  3.455E+31  4.340E+04  1.332E+03  7.511E-07  8.975E-02  1.228E-48  r  5.0
  723  1.502E+11  7.475E+03  2.458E-03  3.455E+31  4.359E+04  1.360E+03  7.703E-07  9.006E-02  1.436E-48  r  5.0
  724  1.497E+11  7.513E+03  2.463E-03  3.455E+31  4.377E+04  1.389E+03  7.898E-07  9.036E-02  1.682E-48  r  5.0
  725  1.491E+11  7.552E+03  2.468E-03  3.455E+31  4.396E+04  1.419E+03  8.098E-07  9.063E-02  1.975E-48  r  4.9
  726  1.486E+11  7.592E+03  2.473E-03  3.455E+31  4.416E+04  1.450E+03  8.302E-07  9.088E-02  2.324E-48  r  4.9
  727  1.480E+11  7.634E+03  2.479E-03  3.455E+31  4.435E+04  1.481E+03  8.511E-07  9.112E-02  2.740E-48  r  4.9
  728  1.475E+11  7.676E+03  2.484E-03  3.455E+31  4.456E+04  1.514E+03  8.724E-07  9.134E-02  3.237E-48  r  4.8
  729  1.470E+11  7.720E+03  2.490E-03  3.455E+31  4.476E+04  1.548E+03  8.941E-07  9.154E-02  3.832E-48  r  4.8
  730  1.464E+11  7.765E+03  2.496E-03  3.455E+31  4.497E+04  1.584E+03  9.164E-07  9.173E-02  4.545E-48  r  4.8
  731  1.459E+11  7.811E+03  2.501E-03  3.455E+31  4.519E+04  1.620E+03  9.391E-07  9.190E-02  5.401E-48  r  4.7
  732  1.453E+11  7.858E+03  2.507E-03  3.455E+31  4.541E+04  1.657E+03  9.624E-07  9.205E-02  6.430E-48  r  4.7
  733  1.448E+11  7.906E+03  2.513E-03  3.455E+31  4.563E+04  1.696E+03  9.861E-07  9.219E-02  7.670E-48  r  4.7
  734  1.443E+11  7.956E+03  2.519E-03  3.455E+31  4.586E+04  1.736E+03  1.010E-06  9.231E-02  9.164E-48  r  4.7
  735  1.437E+11  8.007E+03  2.525E-03  3.455E+31  4.609E+04  1.777E+03  1.035E-06  9.241E-02  1.097E-47  r  4.7
  736  1.432E+11  8.059E+03  2.532E-03  3.455E+31  4.633E+04  1.820E+03  1.061E-06  9.251E-02  1.315E-47  r  4.6
  737  1.426E+11  8.113E+03  2.538E-03  3.455E+31  4.657E+04  1.864E+03  1.087E-06  9.258E-02  1.579E-47  r  4.6
  738  1.421E+11  8.168E+03  2.545E-03  3.455E+31  4.681E+04  1.909E+03  1.114E-06  9.265E-02  1.899E-47  r  4.6
  739  1.416E+11  8.225E+03  2.551E-03  3.455E+31  4.706E+04  1.956E+03  1.141E-06  9.270E-02  2.287E-47  r  4.6
  740  1.410E+11  8.282E+03  2.558E-03  3.455E+31  4.732E+04  2.005E+03  1.169E-06  9.274E-02  2.759E-47  r  4.6
  741  1.405E+11  8.342E+03  2.565E-03  3.455E+31  4.757E+04  2.054E+03  1.198E-06  9.277E-02  3.334E-47  r  4.5
  742  1.399E+11  8.403E+03  2.572E-03  3.455E+31  4.783E+04  2.106E+03  1.227E-06  9.278E-02  4.033E-47  r  4.5
  743  1.394E+11  8.465E+03  2.579E-03  3.455E+31  4.810E+04  2.159E+03  1.257E-06  9.279E-02  4.887E-47  r  4.5
  744  1.389E+11  8.529E+03  2.586E-03  3.455E+31  4.837E+04  2.214E+03  1.288E-06  9.278E-02  5.928E-47  r  4.5
  745  1.383E+11  8.594E+03  2.593E-03  3.455E+31  4.864E+04  2.271E+03  1.320E-06  9.277E-02  7.201E-47  r  4.5
  746  1.378E+11  8.661E+03  2.601E-03  3.455E+31  4.892E+04  2.330E+03  1.352E-06  9.274E-02  8.759E-47  r  4.5
  747  1.372E+11  8.729E+03  2.608E-03  3.455E+31  4.920E+04  2.390E+03  1.385E-06  9.271E-02  1.067E-46  r  4.5
  748  1.367E+11  8.800E+03  2.616E-03  3.455E+31  4.948E+04  2.453E+03  1.419E-06  9.266E-02  1.301E-46  r  4.5
  749  1.362E+11  8.872E+03  2.624E-03  3.455E+31  4.977E+04  2.517E+03  1.454E-06  9.261E-02  1.588E-46  r  4.5
  750  1.356E+11  8.945E+03  2.632E-03  3.455E+31  5.007E+04  2.584E+03  1.490E-06  9.255E-02  1.940E-46  r  4.4
  751  1.351E+11  9.021E+03  2.640E-03  3.455E+31  5.037E+04  2.653E+03  1.527E-06  9.248E-02  2.374E-46  r  4.4
  752  1.345E+11  9.098E+03  2.648E-03  3.455E+31  5.067E+04  2.724E+03  1.565E-06  9.240E-02  2.908E-46  r  4.4
  753  1.340E+11  9.177E+03  2.656E-03  3.455E+31  5.097E+04  2.798E+03  1.604E-06  9.232E-02  3.565E-46  r  4.4
  754  1.334E+11  9.258E+03  2.665E-03  3.455E+31  5.129E+04  2.873E+03  1.644E-06  9.223E-02  4.376E-46  r  4.4
  755  1.329E+11  9.341E+03  2.673E-03  3.455E+31  5.160E+04  2.952E+03  1.685E-06  9.213E-02  5.376E-46  r  4.4
  756  1.324E+11  9.426E+03  2.682E-03  3.455E+31  5.192E+04  3.033E+03  1.727E-06  9.203E-02  6.612E-46  r  4.4
  757  1.318E+11  9.513E+03  2.691E-03  3.455E+31  5.224E+04  3.117E+03  1.771E-06  9.192E-02  8.139E-46  r  4.4
  758  1.313E+11  9.602E+03  2.700E-03  3.455E+31  5.257E+04  3.204E+03  1.815E-06  9.181E-02  1.003E-45  r  4.4
  759  1.307E+11  9.693E+03  2.709E-03  3.455E+31  5.290E+04  3.293E+03  1.861E-06  9.169E-02  1.237E-45  r  4.4
  760  1.302E+11  9.786E+03  2.719E-03  3.455E+31  5.324E+04  3.386E+03  1.908E-06  9.157E-02  1.527E-45  r  4.4
  761  1.297E+11  9.881E+03  2.728E-03  3.455E+31  5.358E+04  3.481E+03  1.956E-06  9.144E-02  1.887E-45  r  4.4
  762  1.291E+11  9.979E+03  2.738E-03  3.455E+31  5.392E+04  3.580E+03  2.006E-06  9.130E-02  2.333E-45  r  4.4
  763  1.286E+11  1.008E+04  2.748E-03  3.455E+31  5.427E+04  3.683E+03  2.057E-06  9.117E-02  2.888E-45  r  4.4
  764  1.280E+11  1.018E+04  2.758E-03  3.455E+31  5.463E+04  3.789E+03  2.110E-06  9.102E-02  3.577E-45  r  4.4
  765  1.275E+11  1.029E+04  2.768E-03  3.455E+31  5.498E+04  3.898E+03  2.164E-06  9.088E-02  4.434E-45  r  4.4
  766  1.270E+11  1.039E+04  2.778E-03  3.455E+31  5.535E+04  4.011E+03  2.220E-06  9.073E-02  5.502E-45  r  4.4
  767  1.264E+11  1.050E+04  2.789E-03  3.455E+31  5.571E+04  4.129E+03  2.277E-06  9.058E-02  6.832E-45  r  4.4
  768  1.259E+11  1.062E+04  2.800E-03  3.455E+31  5.609E+04  4.250E+03  2.336E-06  9.042E-02  8.490E-45  r  4.3
  769  1.253E+11  1.073E+04  2.810E-03  3.455E+31  5.646E+04  4.375E+03  2.397E-06  9.026E-02  1.056E-44  r  4.3
  770  1.248E+11  1.085E+04  2.822E-03  3.455E+31  5.684E+04  4.505E+03  2.460E-06  9.010E-02  1.314E-44  r  4.3
  771  1.243E+11  1.097E+04  2.833E-03  3.455E+31  5.723E+04  4.640E+03  2.524E-06  8.993E-02  1.637E-44  r  4.3
  772  1.237E+11  1.110E+04  2.844E-03  3.455E+31  5.762E+04  4.779E+03  2.591E-06  8.976E-02  2.040E-44  r  4.3
  773  1.232E+11  1.122E+04  2.856E-03  3.455E+31  5.802E+04  4.923E+03  2.659E-06  8.959E-02  2.545E-44  r  4.3
  774  1.226E+11  1.135E+04  2.868E-03  3.455E+31  5.842E+04  5.072E+03  2.730E-06  8.942E-02  3.177E-44  r  4.3
  775  1.221E+11  1.149E+04  2.880E-03  3.455E+31  5.882E+04  5.227E+03  2.803E-06  8.924E-02  3.969E-44  r  4.3
  776  1.216E+11  1.162E+04  2.892E-03  3.455E+31  5.923E+04  5.387E+03  2.877E-06  8.907E-02  4.962E-44  r  4.3
  777  1.210E+11  1.176E+04  2.905E-03  3.455E+31  5.965E+04  5.553E+03  2.955E-06  8.889E-02  6.207E-44  r  4.3
  778  1.205E+11  1.191E+04  2.917E-03  3.455E+31  6.007E+04  5.725E+03  3.034E-06  8.870E-02  7.770E-44  r  4.3
  779  1.199E+11  1.206E+04  2.930E-03  3.455E+31  6.050E+04  5.903E+03  3.116E-06  8.852E-02  9.734E-44  r  4.3
  780  1.194E+11  1.221E+04  2.944E-03  3.455E+31  6.093E+04  6.087E+03  3.201E-06  8.833E-02  1.220E-43  r  4.3
  781  1.189E+11  1.236E+04  2.957E-03  3.455E+31  6.137E+04  6.279E+03  3.288E-06  8.815E-02  1.531E-43  r  4.3
  782  1.183E+11  1.252E+04  2.971E-03  3.455E+31  6.181E+04  6.477E+03  3.378E-06  8.796E-02  1.921E-43  r  4.3
  783  1.178E+11  1.268E+04  2.985E-03  3.455E+31  6.226E+04  6.683E+03  3.471E-06  8.776E-02  2.413E-43  r  4.3
  784  1.172E+11  1.285E+04  2.999E-03  3.455E+31  6.271E+04  6.896E+03  3.567E-06  8.757E-02  3.034E-43  r  4.3
  785  1.167E+11  1.302E+04  3.013E-03  3.455E+31  6.317E+04  7.117E+03  3.666E-06  8.738E-02  3.815E-43  r  4.3
  786  1.162E+11  1.320E+04  3.028E-03  3.455E+31  6.364E+04  7.347E+03  3.768E-06  8.718E-02  4.802E-43  r  4.3
  787  1.156E+11  1.337E+04  3.043E-03  3.455E+31  6.411E+04  7.585E+03  3.874E-06  8.698E-02  6.048E-43  r  4.3
  788  1.151E+11  1.356E+04  3.058E-03  3.455E+31  6.459E+04  7.832E+03  3.982E-06  8.678E-02  7.622E-43  r  4.3
  789  1.145E+11  1.375E+04  3.074E-03  3.455E+31  6.507E+04  8.089E+03  4.095E-06  8.658E-02  9.612E-43  r  4.3
  790  1.140E+11  1.394E+04  3.089E-03  3.455E+31  6.556E+04  8.355E+03  4.211E-06  8.638E-02  1.213E-42  r  4.3
  791  1.135E+11  1.414E+04  3.106E-03  3.455E+31  6.605E+04  8.631E+03  4.331E-06  8.618E-02  1.532E-42  r  4.3
  792  1.129E+11  1.435E+04  3.122E-03  3.455E+31  6.656E+04  8.918E+03  4.454E-06  8.598E-02  1.935E-42  r  4.3
  793  1.124E+11  1.456E+04  3.139E-03  3.455E+31  6.707E+04  9.217E+03  4.582E-06  8.577E-02  2.447E-42  r  4.3
  794  1.118E+11  1.477E+04  3.156E-03  3.455E+31  6.758E+04  9.526E+03  4.714E-06  8.557E-02  3.096E-42  r  4.3
